blade liner has a crack,PhysicalObject/ProtectingObject/WearProtectingObject,blade liner,crack
air conditioner fan pump leak,PhysicalObject/GeneratingObject/LiquidFlowGeneratingObject,air conditioner fan pump,leak
steering shaft universal joint unserviceable,PhysicalObject/GuidingObject/MechanicalEnergyGuidingObject,steering shaft universal joint,unserviceable
engine air conditioner control cable is tight,PhysicalObject/GuidingObject/MechanicalEnergyGuidingObject,engine air conditioner control cable,tight
boom hose needs extending,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,boom hose,needs extending
replace operator cabin air conditioner hose,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,operator cabin air conditioner hose,needs replaced
unserviceable screen,PhysicalObject/MatterProcessingObject/MechanicalSeparatingObject,screen,unserviceable
control valve is unserviceable,PhysicalObject/ControllingObject/SealedFluidVaryingObject,control valve,unserviceable
pin needs grease,PhysicalObject/HoldingObject/FasteningObject,pin,no grease
replace worn hoist brake filter,PhysicalObject/MatterProcessingObject/MechanicalSeparatingObject,hoist brake filter,worn
engine bay light needs to be replaced,PhysicalObject/EmittingObject/LightObject,engine bay light,needs replacing
hydraulic oil leak in wiper motor hose,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,wiper motor hose,leak hydraulic oil
hose is leaking,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,hose,leak
replacing needed for boom cylinder hose,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,boom cylinder hose,needs replacing
engine vibration detected,PhysicalObject/DrivingObject/CombustionEngine,engine,vibration
cleaning needed for walk motor brake switches,PhysicalObject/HumanInteractionObject/HandInteractionObject,walk motor brake switches,need cleaning
padding has worn areas,PhysicalObject/ProtectingObject/PreventiveProtectingObject,padding,worn
blown air conditioner fan hose,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,air conditioner fan hose,blown
a-frame clevis pin needs grease,PhysicalObject/HoldingObject/FasteningObject,a-frame clevis pin,no grease
dragline air conditioner needs change out,PhysicalObject/EmittingObject/ElectricCoolingObject,dragline air conditioner,need change out
swing pump hose is weeping,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,swing pump hose,weeping
pump bolt is missing,PhysicalObject/HoldingObject/FasteningObject,pump bolt,missing
boom hose o-ring blown,PhysicalObject/CoveringObject/InfillingObject,boom hose o-ring,blown
cavity of slew pump low,PhysicalObject/InterfacingObject/SpaceLinkingObject,slew pump cavity,low
hoist brake out of adjustment,PhysicalObject/RestrictingObject/MovementRestrictingObject,hoist brake,out of adjustment
loctite needed for bolt,PhysicalObject/HoldingObject/FasteningObject,bolt,needs loctite
jockey pulley bearing is noisy,PhysicalObject/HoldingObject/JointingObject,jockey pulley bearing,noisy
handrail needs crack repair,PhysicalObject/ProtectingObject/PreventiveProtectingObject,handrail,cracks
replacing required for shaft,PhysicalObject/GuidingObject/MechanicalEnergyGuidingObject,shaft,requires replacing
cabin seat needs to use loctite,PhysicalObject/StoringObject/OpenStationaryStoringObject,cabin seat,needs loctite
cabin seat needs loctite,PhysicalObject/StoringObject/OpenStationaryStoringObject,cabin seat,needs loctite
dropped cell in battery,PhysicalObject/GeneratingObject/ChemicalToElectricalEnergyGeneratingObject,battery,dropped cell
coolant leak from condenser fan pump,PhysicalObject/GeneratingObject/LiquidFlowGeneratingObject,condenser fan pump,leak coolant
engine air conditioner hose needs to be replaced,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,engine air conditioner hose,needs replaced
air compressor oil is leaking,PhysicalObject/ProtectingObject/WearProtectingObject,air compressor oil,leaking
repair cracks on mud bucket,PhysicalObject/StoringObject/MoveableStoringObject,mud bucket,cracks
generator has fault,PhysicalObject/GeneratingObject/MechanicalToElectricalEnergyGeneratingObject,generator,fault
grease missing from boom foot clevis pin,PhysicalObject/HoldingObject/FasteningObject,boom foot clevis pin,no grease
aerial needed for am / fm radio,PhysicalObject/TransformingObject/SignalConvertingObject,am / fm radio,needs aerial
engine has vibration,PhysicalObject/DrivingObject/CombustionEngine,engine,vibration
apply loctite on differential pump bolt,PhysicalObject/HoldingObject/FasteningObject,differential pump bolt,needs loctite
weeping brake filter hose,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,brake filter hose,weeping
head pulley shaft input seal leaking,PhysicalObject/CoveringObject/InfillingObject,head pulley shaft input seal,leaking
blown hose on centrifuge,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,centrifuge hose,blown
lighting needs to be tagged,PhysicalObject/EmittingObject/LightObject,lighting,requires tagging
weightometer found not working,PhysicalObject/SensingObject/ForceSensingObject,weightometer,not working
bolt needs to be replaced,PhysicalObject/HoldingObject/FasteningObject,bolt,needs replacing
replace hoist motor hose leaking coolant,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,hoist motor hose,leak coolant
rock deflector is cracked,PhysicalObject/ProtectingObject/EnvironmentProtectingObject,rock deflector,crack
air conditioner has faults,PhysicalObject/EmittingObject/ElectricCoolingObject,air conditioner,faults
incorrect wiring of swing motor rtd,PhysicalObject/SensingObject/ResistivitySensingObject,swing motor rtd,wired incorrectly
slew pump oil leaking,PhysicalObject/ProtectingObject/WearProtectingObject,slew pump oil,leaking
drag motor hoses are leaking,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,drag motor hoses,leaking
unserviceable cabin air conditioner fan,PhysicalObject/GeneratingObject/GaseousFlowGeneratingObject,cabin air conditioner fan,unserviceable
hoist motor hose has coolant leak,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,hoist motor hose,leak coolant
fan motor hose needs to be replaced,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,fan motor hose,needs replacing
window is broken,PhysicalObject/ControllingObject/SpaceAccessObject,window,broken
hmu hose needs fitting,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,hmu hose,needs fitting
cylinder has creeping,PhysicalObject,cylinder,creeping
clevis pin has no grease,PhysicalObject/HoldingObject/FasteningObject,clevis pin,no grease
grease missing from steering pin,PhysicalObject/HoldingObject/FasteningObject,steering pin,no grease
steering pump hose needs replaced,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,steering pump hose,needs replaced
dust is leaking,PhysicalObject/Substance/Solid,dust,leak
replace aerial on radio,PhysicalObject,radio,needs aerial
windscreen has a crack,PhysicalObject/ControllingObject/SpaceAccessObject,windscreen,crack
brake hose has a leak,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,brake hose,leak
cabin air conditioner thermostat is unserviceable,PhysicalObject/SensingObject/TemperatureSensingObject,cabin air conditioner thermostat,unserviceable
no grease on steering cylinder pin,PhysicalObject/HoldingObject/FasteningObject,steering cylinder pin,no grease
replacing needed for transmission hose,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,transmission hose,needs replacing
handrail weld is broken,PhysicalObject/CoveringObject/InfillingObject,handrail weld,broken
drag rope pump is leaking fuel,PhysicalObject/GeneratingObject/LiquidFlowGeneratingObject,drag rope pump,leaking fuel
loctite required for belly plate bolt,PhysicalObject/HoldingObject/FasteningObject,belly plate bolt,needs loctite
coolant pipe clamps need loctite,PhysicalObject/HoldingObject/PositioningObject,coolant pipe clamps,needs loctite
unserviceable guide,PhysicalObject/GuidingObject/OpenEnclosureGuidingObject,guide,unserviceable
replacement needed for swing brake hose,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,swing brake hose,needs replaced
replace leaking brake pump hose,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,brake pump hose,leak
faults in cooler pump lube system,PhysicalObject/ProtectingObject/WearProtectingObject,cooler pump lube system,faults
walk motor brake hose requires repair,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,walk motor brake hose,needs repair
air conditioner accessory drive is leaking,PhysicalObject/TransformingObject/MechanicalEnergyTransformingObject,operator cabin air conditioner accessory drive,leaking
replace seized battery cover hinges,PhysicalObject/HoldingObject/JointingObject,battery cover hinges,seized
hydraulic oil leak in cooler fan hose,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,cooler fan hose,leak hydraulic oil
brake pump pressure gauge is not working,PhysicalObject/PresentingObject/ScalarDisplay,brake pump pressure gauge,not working
need fitting on slew motor hose,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,slew motor hose,needs fitting
window found broken,PhysicalObject/ControllingObject/SpaceAccessObject,window,broken
coolant leak from pto pump hose,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,pto pump hose,leak coolant
noisy roller bearing,PhysicalObject/HoldingObject/JointingObject,roller bearing,noisy
liner is cracked,PhysicalObject/ProtectingObject/WearProtectingObject,liner,crack
pto pump bolt needs loctite,PhysicalObject/HoldingObject/FasteningObject,pto pump bolt,needs loctite
cooler pump hose is leaking,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,cooler pump hose,leaking
motor hose has a leak,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,motor hose,leaking
boom cylinder hose needs to be replaced,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,boom cylinder hose,needs replacing
needs repair engine pump hose,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,engine pump hose,needs repair
steering cylinder pin needs grease,PhysicalObject/HoldingObject/FasteningObject,steering cylinder pin,no grease
hydraulic motor engine oil cooler leaking coolant,PhysicalObject/EmittingObject/ThermalCoolingObject,hydraulic motor engine oil cooler,leak coolant
pipe is cracked,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,pipe,cracked
controller filter hose found unserviceable,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,controller filter hose,unserviceable
adjust tight engine air conditioner control cable,PhysicalObject/GuidingObject/MechanicalEnergyGuidingObject,engine air conditioner control cable,tight
adjust fitting on hmu hose,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,hmu hose,needs fitting
replace worn padding,PhysicalObject/ProtectingObject/PreventiveProtectingObject,padding,worn
pump motor hose is leaking fuel,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,pump motor hose,leaking fuel
blower inverter batteries have no charge,PhysicalObject/GeneratingObject/ChemicalToElectricalEnergyGeneratingObject,blower inverter batteries,no charge
cabin seat needs to be replaced,PhysicalObject/StoringObject/OpenStationaryStoringObject,cabin seat,needs replacing
cracked dirt chute,PhysicalObject/GuidingObject/SolidMatterGuidingObject,dirt chute,cracks
blown centrifuge hose,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,centrifuge hose,blown
swing brake hose has hydraulic oil leak,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,swing brake hose,leak hydraulic oil
apply loctite to slew pump bolt,PhysicalObject/HoldingObject/FasteningObject,slew pump bolt,needs loctite
leaking charge hose,PhysicalObject/GuidingObject/ClosedEnclosureGuidingObject,charge hose,leaking
screen is unserviceable,PhysicalObject/MatterProcessingObject/MechanicalSeparatingObject,screen,unserviceable
fan pump bolt found broken,PhysicalObject/HoldingObject/FasteningObject,fan pump bolt,broken
engine oil found in system,PhysicalObject/ProtectingObject/WearProtectingObject,engine oil,found
unserviceable hydraulic motor engine air conditioner,PhysicalObject/EmittingObject/ElectricCoolingObject,hydraulic motor engine air conditioner,unserviceable
repair noisy compressor bearing,PhysicalObject/HoldingObject/JointingObject,compressor bearing,noisy
pto is not meshing,PhysicalObject/TransformingObject/MechanicalEnergyTransformingObject,pto,not meshing
pump chip sensor harness is unserviceable,PhysicalObject/HoldingObject/StructuralSupportingObject,pump chip sensor harness,unserviceable
drag rope pump bolt requires replacing,PhysicalObject/HoldingObject/FasteningObject,drag rope pump bolt,needs replacing
control cable for engine air conditioner tight,PhysicalObject/GuidingObject/MechanicalEnergyGuidingObject,engine air conditioner control cable,tight
operator cabin air conditioner fuse blowing repeatedly,PhysicalObject/ProtectingObject/OvercurrentProtectingObject,operator cabin air conditioner fuse,keeps blowing
sensor for walk motor brake not reading,PhysicalObject/SensingObject,walk motor brake sensor,not reading
